team1,team2,score1,score2,winner,win_margin,venue
Geelong,South Melbourne,57,64,South Melbourne,7,Kardinia Park
St Kilda,Carlton,114,122,Carlton,8,Moorabbin Oval
Essendon,Collingwood,103,114,Collingwood,11,Windy Hill
Fitzroy,Footscray,103,85,Fitzroy,18,Junction Oval
Hawthorn,Geelong,191,84,Hawthorn,107,Princes Park
North Melbourne,Melbourne,127,76,North Melbourne,51,Arden St
Richmond,South Melbourne,100,71,Richmond,29,Waverley Park
South Melbourne,Carlton,76,85,Carlton,9,Lake Oval
Geelong,Collingwood,102,97,Geelong,5,Waverley Park
Essendon,North Melbourne,116,77,Essendon,39,Windy Hill
Hawthorn,Fitzroy,134,78,Hawthorn,56,Princes Park
St Kilda,Footscray,76,96,Footscray,20,Moorabbin Oval
Richmond,Melbourne,71,90,Melbourne,19,M.C.G.
Carlton,Collingwood,74,106,Collingwood,32,Princes Park
Footscray,Essendon,93,76,Footscray,17,Western Oval
Fitzroy,South Melbourne,55,117,South Melbourne,62,Junction Oval
Melbourne,Geelong,108,134,Geelong,26,M.C.G.
St Kilda,Hawthorn,77,163,Hawthorn,86,Waverley Park
North Melbourne,Richmond,101,98,North Melbourne,3,Arden St
Carlton,Melbourne,113,46,Carlton,67,Waverley Park
Collingwood,Fitzroy,122,89,Collingwood,33,Victoria Park
Richmond,Essendon,111,65,Richmond,46,M.C.G.
Hawthorn,Footscray,118,104,Hawthorn,14,Princes Park
Geelong,North Melbourne,51,95,North Melbourne,44,Kardinia Park
South Melbourne,St Kilda,138,83,South Melbourne,55,Lake Oval
North Melbourne,Carlton,63,43,North Melbourne,20,Arden St
St Kilda,Collingwood,75,101,Collingwood,26,Moorabbin Oval
Essendon,Geelong,110,124,Geelong,14,Windy Hill
Fitzroy,Melbourne,146,84,Fitzroy,62,Junction Oval
Footscray,Richmond,129,101,Footscray,28,Western Oval
Hawthorn,South Melbourne,78,103,South Melbourne,25,Waverley Park
Carlton,Essendon,146,111,Carlton,35,Princes Park
Collingwood,Hawthorn,99,105,Hawthorn,6,Victoria Park
Fitzroy,North Melbourne,65,79,North Melbourne,14,Waverley Park
Footscray,South Melbourne,73,96,South Melbourne,23,Western Oval
Geelong,Richmond,46,132,Richmond,86,Kardinia Park
Melbourne,St Kilda,175,104,Melbourne,71,M.C.G.
Richmond,Carlton,103,100,Richmond,3,M.C.G.
South Melbourne,Collingwood,57,89,Collingwood,32,Lake Oval
Essendon,Fitzroy,73,137,Fitzroy,64,Windy Hill
Geelong,Footscray,68,85,Footscray,17,Waverley Park
Hawthorn,Melbourne,110,99,Hawthorn,11,Princes Park
St Kilda,North Melbourne,78,106,North Melbourne,28,Moorabbin Oval
Footscray,Carlton,103,85,Footscray,18,Western Oval
Collingwood,Melbourne,115,101,Collingwood,14,Waverley Park
Essendon,Hawthorn,130,168,Hawthorn,38,Windy Hill
Fitzroy,Geelong,141,100,Fitzroy,41,Junction Oval
North Melbourne,South Melbourne,93,103,South Melbourne,10,Arden St
Richmond,St Kilda,171,112,Richmond,59,M.C.G.
Hawthorn,North Melbourne,125,87,Hawthorn,38,M.C.G.
Richmond,South Melbourne,88,54,Richmond,34,Waverley Park
Collingwood,Hawthorn,112,110,Collingwood,2,M.C.G.
North Melbourne,Richmond,110,63,North Melbourne,47,Waverley Park
Hawthorn,North Melbourne,45,112,North Melbourne,67,Waverley Park
Collingwood,North Melbourne,124,151,North Melbourne,27,M.C.G.
