team1,team2,score1,score2,winner,win_margin,venue
Brisbane Bears,Geelong,119,78,Brisbane Bears,41,Carrara
Carlton,Collingwood,136,112,Carlton,24,M.C.G.
Essendon,Richmond,137,83,Essendon,54,Windy Hill
North Melbourne,Fitzroy,156,123,North Melbourne,33,M.C.G.
Brisbane Bears,St Kilda,93,121,St Kilda,28,Carrara
Carlton,Footscray,133,78,Carlton,55,Princes Park
Collingwood,Hawthorn,43,168,Hawthorn,125,Victoria Park
Sydney,West Coast,201,71,Sydney,130,S.C.G.
Melbourne,Geelong,117,77,Melbourne,40,Waverley Park
West Coast,Carlton,107,104,West Coast,3,W.A.C.A.
Hawthorn,Footscray,162,65,Hawthorn,97,Princes Park
North Melbourne,Geelong,79,176,Geelong,97,M.C.G.
St Kilda,Melbourne,114,68,St Kilda,46,Waverley Park
Fitzroy,Brisbane Bears,131,106,Fitzroy,25,Princes Park
Richmond,Collingwood,128,89,Richmond,39,M.C.G.
Sydney,Essendon,236,73,Sydney,163,S.C.G.
Sydney,Richmond,198,107,Sydney,91,S.C.G.
Melbourne,Brisbane Bears,153,99,Melbourne,54,M.C.G.
Essendon,Carlton,69,70,Carlton,1,Waverley Park
Footscray,Collingwood,65,54,Footscray,11,Western Oval
Fitzroy,Geelong,129,87,Fitzroy,42,Princes Park
St Kilda,North Melbourne,106,81,St Kilda,25,Moorabbin Oval
West Coast,Hawthorn,115,114,West Coast,1,Subiaco
West Coast,North Melbourne,109,120,North Melbourne,11,W.A.C.A.
Carlton,Sydney,123,55,Carlton,68,Princes Park
Geelong,Essendon,92,65,Geelong,27,Kardinia Park
Hawthorn,Fitzroy,165,105,Hawthorn,60,Waverley Park
St Kilda,Footscray,104,101,St Kilda,3,Moorabbin Oval
Richmond,Melbourne,100,119,Melbourne,19,M.C.G.
Brisbane Bears,Collingwood,77,100,Collingwood,23,Carrara
Geelong,Carlton,88,156,Carlton,68,Kardinia Park
Collingwood,Melbourne,59,114,Melbourne,55,Victoria Park
Essendon,Fitzroy,127,86,Essendon,41,Windy Hill
Hawthorn,Sydney,142,97,Hawthorn,45,Princes Park
Richmond,St Kilda,133,57,Richmond,76,Waverley Park
Brisbane Bears,West Coast,119,140,West Coast,21,Carrara
Melbourne,West Coast,129,68,Melbourne,61,M.C.G.
Fitzroy,Carlton,84,124,Carlton,40,Princes Park
St Kilda,Collingwood,107,58,St Kilda,49,Moorabbin Oval
Essendon,Hawthorn,64,114,Hawthorn,50,Waverley Park
North Melbourne,Richmond,122,84,North Melbourne,38,M.C.G.
Brisbane Bears,Footscray,71,153,Footscray,82,Carrara
Sydney,Geelong,122,131,Geelong,9,S.C.G.
Richmond,Brisbane Bears,113,169,Brisbane Bears,56,M.C.G.
Carlton,North Melbourne,129,125,Carlton,4,Waverley Park
Fitzroy,Sydney,133,141,Sydney,8,Princes Park
Footscray,Melbourne,68,83,Melbourne,15,Western Oval
Geelong,Hawthorn,123,126,Hawthorn,3,Kardinia Park
West Coast,St Kilda,175,87,West Coast,88,Subiaco
Essendon,Collingwood,139,144,Collingwood,5,M.C.G.
Hawthorn,Sydney,156,57,Hawthorn,99,Waverley Park
North Melbourne,Melbourne,40,158,Melbourne,118,M.C.G.
Carlton,Hawthorn,80,65,Carlton,15,Waverley Park
Sydney,Melbourne,73,149,Melbourne,76,M.C.G.
Hawthorn,Melbourne,80,78,Hawthorn,2,Waverley Park
Carlton,Hawthorn,104,71,Carlton,33,M.C.G.
