team1,team2,score1,score2,winner,win_margin,venue
Footscray,South Melbourne,105,46,Footscray,59,Western Oval
Melbourne,Geelong,151,154,Geelong,3,M.C.G.
North Melbourne,Richmond,89,118,Richmond,29,Arden St
Richmond,Carlton,65,76,Carlton,11,Punt Rd
Hawthorn,Collingwood,77,101,Collingwood,24,Glenferrie Oval
Essendon,North Melbourne,128,105,Essendon,23,Windy Hill
Fitzroy,Footscray,110,97,Fitzroy,13,Brunswick St
Geelong,St Kilda,94,76,Geelong,18,Corio Oval
South Melbourne,Melbourne,78,130,Melbourne,52,Lake Oval
Carlton,Geelong,90,91,Geelong,1,Princes Park
Collingwood,South Melbourne,128,42,Collingwood,86,Victoria Park
Melbourne,Essendon,122,54,Melbourne,68,M.C.G.
St Kilda,Fitzroy,59,48,St Kilda,11,Junction Oval
Footscray,Richmond,82,100,Richmond,18,Western Oval
North Melbourne,Hawthorn,77,70,North Melbourne,7,Arden St
South Melbourne,Carlton,113,98,South Melbourne,15,Lake Oval
Geelong,Collingwood,156,91,Geelong,65,Corio Oval
Essendon,Footscray,95,91,Essendon,4,Windy Hill
Fitzroy,North Melbourne,113,67,Fitzroy,46,Brunswick St
Hawthorn,St Kilda,119,63,Hawthorn,56,Glenferrie Oval
Richmond,Melbourne,87,94,Melbourne,7,Punt Rd
Carlton,Collingwood,102,87,Carlton,15,Princes Park
South Melbourne,Essendon,60,58,South Melbourne,2,Lake Oval
Fitzroy,Geelong,87,60,Fitzroy,27,Brunswick St
Footscray,Melbourne,91,110,Melbourne,19,Western Oval
Richmond,Hawthorn,79,87,Hawthorn,8,Punt Rd
North Melbourne,St Kilda,47,84,St Kilda,37,Arden St
Melbourne,Carlton,96,133,Carlton,37,M.C.G.
Collingwood,North Melbourne,93,53,Collingwood,40,Victoria Park
Essendon,Fitzroy,72,75,Fitzroy,3,Windy Hill
St Kilda,Footscray,87,112,Footscray,25,Junction Oval
Geelong,Richmond,87,107,Richmond,20,Corio Oval
Hawthorn,South Melbourne,79,73,Hawthorn,6,Glenferrie Oval
Carlton,St Kilda,92,52,Carlton,40,Princes Park
Collingwood,Melbourne,90,104,Melbourne,14,Victoria Park
Hawthorn,Essendon,84,120,Essendon,36,Glenferrie Oval
Richmond,Fitzroy,99,71,Richmond,28,Punt Rd
Footscray,North Melbourne,124,61,Footscray,63,Western Oval
South Melbourne,Geelong,91,87,South Melbourne,4,Lake Oval
Fitzroy,Carlton,71,140,Carlton,69,Brunswick St
Essendon,Collingwood,92,52,Essendon,40,Windy Hill
Geelong,Footscray,89,84,Geelong,5,Corio Oval
Melbourne,Hawthorn,176,62,Melbourne,114,M.C.G.
North Melbourne,South Melbourne,53,119,South Melbourne,66,Arden St
St Kilda,Richmond,77,135,Richmond,58,Junction Oval
Carlton,Footscray,102,80,Carlton,22,Princes Park
Collingwood,St Kilda,109,75,Collingwood,34,Victoria Park
Essendon,Geelong,112,52,Essendon,60,Windy Hill
Hawthorn,Fitzroy,94,38,Hawthorn,56,Glenferrie Oval
Melbourne,North Melbourne,129,81,Melbourne,48,M.C.G.
South Melbourne,Richmond,61,108,Richmond,47,Lake Oval
Essendon,Geelong,92,74,Essendon,18,M.C.G.
Melbourne,Richmond,101,107,Richmond,6,M.C.G.
Melbourne,Essendon,90,85,Melbourne,5,M.C.G.
Melbourne,Richmond,107,68,Melbourne,39,M.C.G.
