team1,team2,score1,score2,winner,win_margin,venue
Sydney,Port Adelaide,125,78,Sydney,47,S.C.G.
Melbourne,Collingwood,57,134,Collingwood,77,M.C.G.
Essendon,Adelaide,122,73,Essendon,49,Docklands
Geelong,Western Bulldogs,87,94,Western Bulldogs,7,Kardinia Park
Fremantle,St Kilda,80,90,St Kilda,10,Subiaco
Melbourne,Brisbane Lions,99,148,Brisbane Lions,49,Gabba
Collingwood,West Coast,173,92,Collingwood,81,Docklands
Hawthorn,Kangaroos,101,98,Hawthorn,3,M.C.G.
Richmond,Sydney,86,60,Richmond,26,Docklands
Port Adelaide,Carlton,70,104,Carlton,34,Football Park
Brisbane Lions,Hawthorn,140,53,Brisbane Lions,87,Gabba
Kangaroos,Port Adelaide,95,73,Kangaroos,22,Manuka Oval
Carlton,Western Bulldogs,153,92,Carlton,61,Princes Park
Essendon,Fremantle,118,72,Essendon,46,Docklands
Adelaide,Collingwood,97,99,Collingwood,2,Football Park
Sydney,Geelong,65,84,Geelong,19,S.C.G.
St Kilda,Richmond,87,126,Richmond,39,Docklands
West Coast,Melbourne,95,88,West Coast,7,Subiaco
Western Bulldogs,Essendon,76,154,Essendon,78,Docklands
Richmond,Hawthorn,71,129,Hawthorn,58,M.C.G.
Adelaide,West Coast,64,51,Adelaide,13,Football Park
Brisbane Lions,St Kilda,119,62,Brisbane Lions,57,Gabba
Sydney,Carlton,91,81,Sydney,10,S.C.G.
Geelong,Collingwood,111,93,Geelong,18,Docklands
Melbourne,Kangaroos,93,121,Kangaroos,28,M.C.G.
Fremantle,Port Adelaide,71,163,Port Adelaide,92,Subiaco
St Kilda,Adelaide,59,156,Adelaide,97,Docklands
Carlton,Melbourne,111,117,Melbourne,6,Princes Park
Western Bulldogs,Fremantle,119,85,Western Bulldogs,34,Docklands
Hawthorn,Sydney,77,98,Sydney,21,M.C.G.
Port Adelaide,Richmond,96,52,Port Adelaide,44,Football Park
West Coast,Kangaroos,110,154,Kangaroos,44,Subiaco
Collingwood,Brisbane Lions,103,129,Brisbane Lions,26,M.C.G.
Essendon,Geelong,127,112,Essendon,15,Docklands
Richmond,Melbourne,127,86,Richmond,41,M.C.G.
Carlton,Fremantle,131,56,Carlton,75,Princes Park
Collingwood,Hawthorn,89,144,Hawthorn,55,M.C.G.
St Kilda,Western Bulldogs,78,112,Western Bulldogs,34,Docklands
Brisbane Lions,Port Adelaide,94,60,Brisbane Lions,34,Gabba
West Coast,Geelong,80,150,Geelong,70,Subiaco
Adelaide,Sydney,56,105,Sydney,49,Football Park
Essendon,Kangaroos,171,159,Essendon,12,M.C.G.
Western Bulldogs,Richmond,100,102,Richmond,2,Docklands
Melbourne,Adelaide,84,100,Adelaide,16,M.C.G.
Geelong,St Kilda,78,66,Geelong,12,Kardinia Park
Kangaroos,Brisbane Lions,115,136,Brisbane Lions,21,Docklands
Fremantle,Collingwood,90,119,Collingwood,29,Subiaco
Port Adelaide,Essendon,104,97,Port Adelaide,7,Football Park
Hawthorn,Carlton,96,93,Hawthorn,3,M.C.G.
Sydney,West Coast,83,48,Sydney,35,S.C.G.
Richmond,Collingwood,71,51,Richmond,20,M.C.G.
Hawthorn,Fremantle,90,106,Fremantle,16,Docklands
Geelong,Melbourne,100,103,Melbourne,3,M.C.G.
Sydney,Kangaroos,143,36,Sydney,107,S.C.G.
Port Adelaide,Adelaide,107,99,Port Adelaide,8,Football Park
Essendon,Carlton,95,102,Carlton,7,M.C.G.
Brisbane Lions,Western Bulldogs,136,103,Brisbane Lions,33,Gabba
West Coast,St Kilda,171,79,West Coast,92,Subiaco
Kangaroos,Geelong,131,82,Kangaroos,49,Docklands
St Kilda,Port Adelaide,114,125,Port Adelaide,11,Docklands
Melbourne,Hawthorn,71,156,Hawthorn,85,M.C.G.
Adelaide,Carlton,106,53,Adelaide,53,Football Park
Collingwood,Western Bulldogs,119,77,Collingwood,42,M.C.G.
Essendon,Sydney,79,77,Essendon,2,Docklands
Brisbane Lions,Richmond,128,97,Brisbane Lions,31,Gabba
West Coast,Fremantle,98,64,West Coast,34,Subiaco
Kangaroos,Adelaide,100,162,Adelaide,62,Docklands
Richmond,West Coast,138,73,Richmond,65,Docklands
Port Adelaide,Geelong,99,69,Port Adelaide,30,Football Park
Collingwood,Essendon,87,107,Essendon,20,M.C.G.
Fremantle,Brisbane Lions,87,138,Brisbane Lions,51,Subiaco
St Kilda,Carlton,104,148,Carlton,44,Docklands
Hawthorn,Western Bulldogs,79,125,Western Bulldogs,46,M.C.G.
Sydney,Melbourne,98,131,Melbourne,33,S.C.G.
Richmond,Kangaroos,92,88,Richmond,4,M.C.G.
Carlton,Collingwood,130,62,Carlton,68,M.C.G.
Western Bulldogs,Port Adelaide,73,150,Port Adelaide,77,Docklands
West Coast,Essendon,47,136,Essendon,89,Subiaco
Adelaide,Hawthorn,91,53,Adelaide,38,Football Park
Melbourne,Fremantle,114,79,Melbourne,35,Docklands
Geelong,Brisbane Lions,67,110,Brisbane Lions,43,Kardinia Park
Sydney,St Kilda,142,55,Sydney,87,S.C.G.
Essendon,Richmond,83,107,Richmond,24,M.C.G.
Carlton,Geelong,97,27,Carlton,70,Princes Park
Hawthorn,St Kilda,87,89,St Kilda,2,M.C.G.
Brisbane Lions,Sydney,93,62,Brisbane Lions,31,Gabba
Fremantle,Adelaide,120,83,Fremantle,37,Subiaco
Kangaroos,Collingwood,83,126,Collingwood,43,Manuka Oval
Port Adelaide,West Coast,163,51,Port Adelaide,112,Football Park
Western Bulldogs,Melbourne,123,133,Melbourne,10,Docklands
Essendon,Richmond,113,43,Essendon,70,M.C.G.
Carlton,Adelaide,118,50,Carlton,68,M.C.G.
Brisbane Lions,Port Adelaide,88,56,Brisbane Lions,32,Gabba
Hawthorn,Sydney,129,74,Hawthorn,55,Docklands
Richmond,Carlton,67,56,Richmond,11,M.C.G.
Port Adelaide,Hawthorn,69,72,Hawthorn,3,Football Park
Essendon,Hawthorn,76,67,Essendon,9,M.C.G.
Brisbane Lions,Richmond,136,68,Brisbane Lions,68,Gabba
Essendon,Brisbane Lions,82,108,Brisbane Lions,26,M.C.G.
