team1,team2,score1,score2,winner,win_margin,venue
West Coast,Western Bulldogs,106,57,West Coast,49,Subiaco
Fremantle,Collingwood,73,106,Collingwood,33,Subiaco
St Kilda,Adelaide,91,68,St Kilda,23,York Park
Essendon,Carlton,57,74,Carlton,17,M.C.G.
Western Bulldogs,Hawthorn,109,120,Hawthorn,11,Docklands
Sydney,Kangaroos,112,118,Kangaroos,6,S.C.G.
Brisbane Lions,West Coast,73,87,West Coast,14,Gabba
Richmond,Geelong,83,114,Geelong,31,M.C.G.
Port Adelaide,Melbourne,125,52,Port Adelaide,73,Football Park
Essendon,Collingwood,121,87,Essendon,34,M.C.G.
Geelong,Fremantle,75,25,Geelong,50,Kardinia Park
Hawthorn,Brisbane Lions,43,66,Brisbane Lions,23,M.C.G.
Melbourne,Sydney,46,67,Sydney,21,Docklands
Western Bulldogs,Port Adelaide,61,147,Port Adelaide,86,Marrara Oval
Adelaide,Richmond,138,86,Adelaide,52,Football Park
Kangaroos,St Kilda,96,147,St Kilda,51,Docklands
West Coast,Carlton,111,49,West Coast,62,Subiaco
Collingwood,Port Adelaide,70,107,Port Adelaide,37,M.C.G.
Carlton,Melbourne,93,62,Carlton,31,Princes Park
Adelaide,Geelong,109,87,Adelaide,22,Football Park
Western Bulldogs,Kangaroos,136,106,Western Bulldogs,30,Docklands
Sydney,Essendon,110,90,Sydney,20,Stadium Australia
Brisbane Lions,St Kilda,130,85,Brisbane Lions,45,Gabba
Hawthorn,Richmond,109,86,Hawthorn,23,M.C.G.
Fremantle,West Coast,45,93,West Coast,48,Subiaco
Collingwood,Carlton,107,108,Carlton,1,M.C.G.
Richmond,Sydney,44,108,Sydney,64,M.C.G.
West Coast,Melbourne,107,67,West Coast,40,Subiaco
St Kilda,Fremantle,112,83,St Kilda,29,Docklands
Brisbane Lions,Kangaroos,170,57,Brisbane Lions,113,Gabba
Adelaide,Port Adelaide,60,85,Port Adelaide,25,Football Park
Essendon,Western Bulldogs,113,96,Essendon,17,Docklands
Geelong,Hawthorn,123,58,Geelong,65,Kardinia Park
Brisbane Lions,St Kilda,149,69,Brisbane Lions,80,Gabba
Melbourne,Essendon,99,104,Essendon,5,M.C.G.
Sydney,West Coast,75,34,Sydney,41,Stadium Australia
Port Adelaide,Geelong,117,62,Port Adelaide,55,Football Park
St Kilda,Sydney,107,56,St Kilda,51,M.C.G.
Geelong,Essendon,74,64,Geelong,10,M.C.G.
Port Adelaide,St Kilda,94,88,Port Adelaide,6,Football Park
Brisbane Lions,Geelong,84,75,Brisbane Lions,9,M.C.G.
Port Adelaide,Brisbane Lions,113,73,Port Adelaide,40,M.C.G.
