team1,team2,score1,score2,winner,win_margin,venue
Hawthorn,Adelaide,108,99,Hawthorn,9,Waverley Park
Geelong,Footscray,129,85,Geelong,44,Kardinia Park
North Melbourne,Sydney,73,152,Sydney,79,Princes Park
Richmond,St Kilda,139,105,Richmond,34,M.C.G.
Brisbane Bears,Carlton,38,62,Carlton,24,Gabba
West Coast,Collingwood,115,62,West Coast,53,Subiaco
Essendon,Fremantle,90,89,Essendon,1,M.C.G.
Fitzroy,Melbourne,56,119,Melbourne,63,Western Oval
Richmond,Adelaide,128,82,Richmond,46,M.C.G.
Collingwood,Carlton,95,116,Carlton,21,M.C.G.
Hawthorn,Fitzroy,114,83,Hawthorn,31,Waverley Park
Geelong,Fremantle,112,93,Geelong,19,Kardinia Park
Brisbane Bears,Melbourne,123,46,Brisbane Bears,77,Gabba
Sydney,Footscray,123,77,Sydney,46,S.C.G.
North Melbourne,Essendon,107,95,North Melbourne,12,M.C.G.
West Coast,St Kilda,141,108,West Coast,33,Subiaco
Collingwood,Richmond,69,92,Richmond,23,M.C.G.
St Kilda,Brisbane Bears,96,50,St Kilda,46,Waverley Park
Carlton,Sydney,91,102,Sydney,11,Princes Park
Essendon,Hawthorn,121,100,Essendon,21,M.C.G.
Fitzroy,Geelong,39,166,Geelong,127,Western Oval
Fremantle,North Melbourne,58,74,North Melbourne,16,W.A.C.A.
Adelaide,Melbourne,72,123,Melbourne,51,Football Park
Footscray,West Coast,59,71,West Coast,12,Western Oval
North Melbourne,Carlton,144,89,North Melbourne,55,M.C.G.
Hawthorn,Collingwood,114,81,Hawthorn,33,Waverley Park
Fitzroy,Essendon,52,118,Essendon,66,Princes Park
Richmond,West Coast,51,68,West Coast,17,M.C.G.
Adelaide,Brisbane Bears,102,94,Adelaide,8,Football Park
Sydney,Geelong,125,74,Sydney,51,S.C.G.
Melbourne,Footscray,94,67,Melbourne,27,M.C.G.
Fremantle,St Kilda,77,100,St Kilda,23,Subiaco
West Coast,Fitzroy,131,63,West Coast,68,W.A.C.A.
Carlton,Adelaide,131,64,Carlton,67,Princes Park
Collingwood,North Melbourne,144,83,Collingwood,61,M.C.G.
Geelong,Hawthorn,72,74,Hawthorn,2,Kardinia Park
St Kilda,Sydney,79,96,Sydney,17,Waverley Park
Brisbane Bears,Essendon,103,68,Brisbane Bears,35,Gabba
Footscray,Fremantle,117,99,Footscray,18,Western Oval
Melbourne,Richmond,81,127,Richmond,46,M.C.G.
North Melbourne,St Kilda,118,29,North Melbourne,89,M.C.G.
Footscray,Brisbane Bears,22,36,Brisbane Bears,14,Western Oval
Essendon,Richmond,108,88,Essendon,20,M.C.G.
Geelong,Melbourne,88,30,Geelong,58,Kardinia Park
Hawthorn,Carlton,98,49,Hawthorn,49,Waverley Park
Sydney,Adelaide,110,88,Sydney,22,S.C.G.
Collingwood,Fitzroy,116,76,Collingwood,40,Victoria Park
West Coast,Fremantle,82,48,West Coast,34,Subiaco
Melbourne,North Melbourne,70,183,North Melbourne,113,M.C.G.
Brisbane Bears,West Coast,163,116,Brisbane Bears,47,Gabba
Carlton,Essendon,91,82,Carlton,9,M.C.G.
St Kilda,Geelong,100,76,St Kilda,24,Waverley Park
Richmond,Hawthorn,114,73,Richmond,41,Princes Park
Adelaide,Fitzroy,166,67,Adelaide,99,Football Park
Footscray,Collingwood,108,114,Collingwood,6,M.C.G.
Fremantle,Sydney,104,78,Fremantle,26,Subiaco
North Melbourne,Hawthorn,130,99,North Melbourne,31,M.C.G.
Geelong,Adelaide,104,69,Geelong,35,Kardinia Park
Carlton,Fremantle,145,84,Carlton,61,Princes Park
St Kilda,Collingwood,88,78,St Kilda,10,Waverley Park
Sydney,Melbourne,115,52,Sydney,63,S.C.G.
Richmond,Brisbane Bears,53,70,Brisbane Bears,17,Princes Park
Fitzroy,Footscray,45,60,Footscray,15,Western Oval
West Coast,Essendon,99,93,West Coast,6,Subiaco
Fremantle,Collingwood,106,82,Fremantle,24,W.A.C.A.
Essendon,Adelaide,143,107,Essendon,36,Princes Park
Melbourne,Carlton,129,110,Melbourne,19,M.C.G.
Fitzroy,St Kilda,35,88,St Kilda,53,Western Oval
Geelong,West Coast,127,82,Geelong,45,Kardinia Park
Hawthorn,Footscray,132,65,Hawthorn,67,Waverley Park
North Melbourne,Brisbane Bears,59,77,Brisbane Bears,18,Princes Park
Sydney,Richmond,130,82,Sydney,48,S.C.G.
Melbourne,Fremantle,92,71,Melbourne,21,M.C.G.
Fitzroy,Brisbane Bears,100,187,Brisbane Bears,87,Princes Park
Richmond,Geelong,132,67,Richmond,65,M.C.G.
Hawthorn,Sydney,49,72,Sydney,23,Waverley Park
Adelaide,North Melbourne,70,76,North Melbourne,6,Football Park
West Coast,Carlton,127,68,West Coast,59,Subiaco
Collingwood,Essendon,64,77,Essendon,13,M.C.G.
Footscray,St Kilda,95,57,Footscray,38,Princes Park
North Melbourne,Geelong,96,109,Geelong,13,M.C.G.
Carlton,Footscray,96,66,Carlton,30,Princes Park
Essendon,Sydney,100,82,Essendon,18,M.C.G.
St Kilda,Hawthorn,63,80,Hawthorn,17,Waverley Park
Brisbane Bears,Fremantle,71,70,Brisbane Bears,1,Gabba
West Coast,Melbourne,151,78,West Coast,73,Subiaco
Richmond,Fitzroy,187,36,Richmond,151,M.C.G.
Adelaide,Collingwood,96,153,Collingwood,57,Football Park
Essendon,Footscray,79,76,Essendon,3,M.C.G.
St Kilda,Adelaide,144,75,St Kilda,69,Waverley Park
Collingwood,Brisbane Bears,100,51,Collingwood,49,Victoria Park
Geelong,Carlton,65,107,Carlton,42,Kardinia Park
Melbourne,Hawthorn,101,102,Hawthorn,1,M.C.G.
Sydney,West Coast,85,50,Sydney,35,S.C.G.
Fremantle,Fitzroy,157,71,Fremantle,86,Subiaco
Richmond,North Melbourne,109,141,North Melbourne,32,M.C.G.
Brisbane Bears,Essendon,101,100,Brisbane Bears,1,Gabba
West Coast,Carlton,125,70,West Coast,55,Subiaco
Sydney,Hawthorn,90,84,Sydney,6,S.C.G.
North Melbourne,Geelong,131,71,North Melbourne,60,M.C.G.
West Coast,Essendon,67,144,Essendon,77,M.C.G.
Brisbane Bears,Carlton,170,73,Brisbane Bears,97,Gabba
North Melbourne,Brisbane Bears,114,76,North Melbourne,38,M.C.G.
Sydney,Essendon,70,69,Sydney,1,S.C.G.
Sydney,North Melbourne,88,131,North Melbourne,43,M.C.G.
