team1,team2,score1,score2,winner,win_margin,venue
Brisbane Lions,Carlton,109,115,Carlton,6,Gabba
Collingwood,Sydney,118,73,Collingwood,45,Docklands
Geelong,North Melbourne,115,82,Geelong,33,Kardinia Park
St Kilda,Adelaide,95,47,St Kilda,48,Docklands
West Coast,Hawthorn,62,133,Hawthorn,71,Subiaco
Fremantle,Collingwood,80,56,Fremantle,24,Subiaco
North Melbourne,Port Adelaide,72,148,Port Adelaide,76,M.C.G.
Geelong,West Coast,164,65,Geelong,99,Kardinia Park
Adelaide,Western Bulldogs,76,67,Adelaide,9,Football Park
Carlton,Hawthorn,81,159,Hawthorn,78,Docklands
Sydney,Brisbane Lions,114,53,Sydney,61,S.C.G.
Melbourne,Richmond,41,121,Richmond,80,M.C.G.
Essendon,St Kilda,39,147,St Kilda,108,Docklands
Hawthorn,Western Bulldogs,127,76,Hawthorn,51,M.C.G.
Adelaide,Collingwood,94,125,Collingwood,31,Football Park
Sydney,North Melbourne,110,75,Sydney,35,Stadium Australia
Geelong,St Kilda,119,61,Geelong,58,M.C.G.
Western Bulldogs,Sydney,106,69,Western Bulldogs,37,M.C.G.
St Kilda,Collingwood,106,72,St Kilda,34,M.C.G.
Geelong,Western Bulldogs,83,54,Geelong,29,M.C.G.
Hawthorn,St Kilda,118,64,Hawthorn,54,M.C.G.
Geelong,Hawthorn,89,115,Hawthorn,26,M.C.G.
