team1,team2,score1,score2,winner,win_margin,venue
Footscray,St Kilda,128,82,Footscray,46,Western Oval
Melbourne,Hawthorn,109,171,Hawthorn,62,Waverley Park
Richmond,Sydney,106,94,Richmond,12,M.C.G.
Carlton,Essendon,101,126,Essendon,25,Waverley Park
St Kilda,Collingwood,144,160,Collingwood,16,Moorabbin Oval
Fitzroy,Richmond,136,114,Fitzroy,22,Junction Oval
Hawthorn,Geelong,88,95,Geelong,7,Princes Park
Melbourne,North Melbourne,125,139,North Melbourne,14,M.C.G.
Sydney,Footscray,121,102,Sydney,19,S.C.G.
Essendon,Sydney,156,83,Essendon,73,Windy Hill
Hawthorn,Fitzroy,167,134,Hawthorn,33,Princes Park
St Kilda,North Melbourne,104,135,North Melbourne,31,Moorabbin Oval
Richmond,Carlton,141,91,Richmond,50,M.C.G.
Collingwood,Melbourne,87,68,Collingwood,19,Waverley Park
Footscray,Geelong,102,91,Footscray,11,Western Oval
Carlton,Footscray,171,82,Carlton,89,Princes Park
Geelong,Collingwood,101,85,Geelong,16,Kardinia Park
St Kilda,Essendon,91,138,Essendon,47,Waverley Park
Fitzroy,North Melbourne,220,70,Fitzroy,150,Junction Oval
Melbourne,Richmond,123,109,Melbourne,14,M.C.G.
Sydney,Hawthorn,78,110,Hawthorn,32,S.C.G.
Collingwood,Carlton,100,45,Collingwood,55,Victoria Park
Essendon,Fitzroy,58,65,Fitzroy,7,Windy Hill
Melbourne,Footscray,99,85,Melbourne,14,M.C.G.
Richmond,Geelong,70,69,Richmond,1,Waverley Park
Hawthorn,St Kilda,143,74,Hawthorn,69,Princes Park
North Melbourne,Sydney,82,50,North Melbourne,32,Arden St
Carlton,Melbourne,67,106,Melbourne,39,Princes Park
Collingwood,Essendon,104,87,Collingwood,17,Victoria Park
Footscray,Hawthorn,60,89,Hawthorn,29,Waverley Park
Geelong,St Kilda,68,120,St Kilda,52,Kardinia Park
Richmond,North Melbourne,114,138,North Melbourne,24,M.C.G.
Sydney,Fitzroy,147,117,Sydney,30,S.C.G.
Fitzroy,Carlton,89,124,Carlton,35,Waverley Park
North Melbourne,Essendon,128,107,North Melbourne,21,Arden St
Footscray,Richmond,84,104,Richmond,20,Western Oval
Hawthorn,Collingwood,137,100,Hawthorn,37,Princes Park
Melbourne,Geelong,79,73,Melbourne,6,M.C.G.
St Kilda,Sydney,129,100,St Kilda,29,Moorabbin Oval
Geelong,Carlton,73,108,Carlton,35,Kardinia Park
North Melbourne,Collingwood,152,98,North Melbourne,54,Waverley Park
Footscray,Essendon,107,125,Essendon,18,Western Oval
Fitzroy,St Kilda,138,149,St Kilda,11,Junction Oval
Richmond,Hawthorn,82,146,Hawthorn,64,M.C.G.
Sydney,Melbourne,125,112,Sydney,13,S.C.G.
Carlton,Sydney,119,75,Carlton,44,Princes Park
Collingwood,Footscray,82,73,Collingwood,9,Victoria Park
Essendon,Richmond,50,124,Richmond,74,Windy Hill
Geelong,Fitzroy,49,111,Fitzroy,62,Waverley Park
North Melbourne,Hawthorn,90,97,Hawthorn,7,Arden St
St Kilda,Melbourne,81,98,Melbourne,17,Moorabbin Oval
Sydney,Geelong,75,141,Geelong,66,S.C.G.
Carlton,St Kilda,168,61,Carlton,107,Princes Park
Richmond,Collingwood,79,89,Collingwood,10,M.C.G.
Essendon,Hawthorn,156,110,Essendon,46,Windy Hill
Fitzroy,Melbourne,161,75,Fitzroy,86,Junction Oval
Footscray,North Melbourne,71,164,North Melbourne,93,Waverley Park
Hawthorn,Carlton,112,129,Carlton,17,Princes Park
Collingwood,Sydney,182,120,Collingwood,62,Victoria Park
Melbourne,Essendon,124,141,Essendon,17,M.C.G.
Footscray,Fitzroy,125,99,Footscray,26,Western Oval
North Melbourne,Geelong,116,84,North Melbourne,32,Arden St
Richmond,St Kilda,65,140,St Kilda,75,Waverley Park
Carlton,North Melbourne,126,93,Carlton,33,Princes Park
Fitzroy,Collingwood,127,63,Fitzroy,64,Junction Oval
Geelong,Essendon,83,165,Essendon,82,Kardinia Park
St Kilda,Footscray,94,100,Footscray,6,Moorabbin Oval
Hawthorn,Melbourne,172,57,Hawthorn,115,Waverley Park
Sydney,Richmond,73,114,Richmond,41,S.C.G.
Essendon,Carlton,118,67,Essendon,51,Waverley Park
Collingwood,St Kilda,155,92,Collingwood,63,Victoria Park
Richmond,Fitzroy,93,127,Fitzroy,34,M.C.G.
Footscray,Sydney,114,72,Footscray,42,Western Oval
Geelong,Hawthorn,77,157,Hawthorn,80,Kardinia Park
North Melbourne,Melbourne,148,75,North Melbourne,73,Arden St
Essendon,Carlton,114,81,Essendon,33,Waverley Park
Hawthorn,Fitzroy,127,123,Hawthorn,4,M.C.G.
North Melbourne,Hawthorn,48,88,Hawthorn,40,Waverley Park
Fitzroy,Essendon,86,109,Essendon,23,M.C.G.
North Melbourne,Essendon,78,164,Essendon,86,Waverley Park
Hawthorn,Essendon,140,57,Hawthorn,83,M.C.G.
