team1,team2,score1,score2,winner,win_margin,venue
Footscray,North Melbourne,78,74,Footscray,4,Western Oval
Melbourne,Geelong,69,56,Melbourne,13,Punt Rd
Richmond,Carlton,82,64,Richmond,18,Punt Rd
Collingwood,Hawthorn,128,56,Collingwood,72,Victoria Park
Geelong,Essendon,72,97,Essendon,25,Kardinia Park
Fitzroy,Footscray,92,90,Fitzroy,2,Brunswick St
St Kilda,Melbourne,91,52,St Kilda,39,Junction Oval
North Melbourne,South Melbourne,48,94,South Melbourne,46,Arden St
Carlton,Geelong,166,60,Carlton,106,Princes Park
Melbourne,Collingwood,83,102,Collingwood,19,Punt Rd
Essendon,St Kilda,189,83,Essendon,106,Windy Hill
South Melbourne,Fitzroy,61,116,Fitzroy,55,Junction Oval
Footscray,Richmond,44,69,Richmond,25,Western Oval
Hawthorn,North Melbourne,84,109,North Melbourne,25,Glenferrie Oval
Carlton,Footscray,88,89,Footscray,1,Princes Park
Collingwood,Richmond,68,108,Richmond,40,Victoria Park
Essendon,South Melbourne,126,44,Essendon,82,Windy Hill
Geelong,Fitzroy,70,105,Fitzroy,35,Kardinia Park
Melbourne,Hawthorn,111,49,Melbourne,62,Punt Rd
St Kilda,North Melbourne,82,111,North Melbourne,29,Junction Oval
Essendon,Footscray,101,52,Essendon,49,Junction Oval
Richmond,Fitzroy,70,81,Fitzroy,11,Junction Oval
Richmond,Essendon,108,87,Richmond,21,Junction Oval
Richmond,Fitzroy,51,66,Fitzroy,15,Junction Oval
