team1,team2,score1,score2,winner,win_margin,venue
Richmond,Collingwood,80,93,Collingwood,13,Punt Rd
Fitzroy,Melbourne,50,89,Melbourne,39,Brunswick St
Hawthorn,Footscray,106,99,Hawthorn,7,Glenferrie Oval
Geelong,North Melbourne,124,38,Geelong,86,Corio Oval
South Melbourne,St Kilda,102,60,South Melbourne,42,Lake Oval
Carlton,Fitzroy,89,67,Carlton,22,Princes Park
Collingwood,Hawthorn,101,49,Collingwood,52,Victoria Park
North Melbourne,Essendon,77,88,Essendon,11,Arden St
Footscray,Geelong,74,93,Geelong,19,Western Oval
Melbourne,South Melbourne,88,82,Melbourne,6,M.C.G.
St Kilda,Richmond,102,73,St Kilda,29,Junction Oval
South Melbourne,Carlton,87,56,South Melbourne,31,Lake Oval
Geelong,Collingwood,94,71,Geelong,23,Corio Oval
Essendon,Footscray,67,77,Footscray,10,Windy Hill
Fitzroy,St Kilda,79,41,Fitzroy,38,Brunswick St
Hawthorn,North Melbourne,69,51,Hawthorn,18,Glenferrie Oval
Richmond,Melbourne,102,88,Richmond,14,Punt Rd
Carlton,Geelong,67,92,Geelong,25,Princes Park
Collingwood,South Melbourne,127,104,Collingwood,23,Victoria Park
Melbourne,Essendon,79,63,Melbourne,16,M.C.G.
North Melbourne,Fitzroy,47,68,Fitzroy,21,Arden St
Footscray,Richmond,75,78,Richmond,3,Western Oval
St Kilda,Hawthorn,81,62,St Kilda,19,Junction Oval
Carlton,Melbourne,120,104,Carlton,16,Princes Park
Collingwood,North Melbourne,164,51,Collingwood,113,Victoria Park
Geelong,Essendon,100,66,Geelong,34,Corio Oval
Hawthorn,Fitzroy,71,49,Hawthorn,22,Glenferrie Oval
St Kilda,Footscray,112,93,St Kilda,19,Junction Oval
Richmond,South Melbourne,119,89,Richmond,30,Punt Rd
North Melbourne,Carlton,71,92,Carlton,21,Arden St
Footscray,Collingwood,74,126,Collingwood,52,Western Oval
Essendon,Hawthorn,79,92,Hawthorn,13,Windy Hill
Fitzroy,Richmond,79,103,Richmond,24,Brunswick St
South Melbourne,Geelong,88,107,Geelong,19,Lake Oval
Melbourne,St Kilda,124,84,Melbourne,40,M.C.G.
Richmond,Essendon,93,91,Richmond,2,Punt Rd
South Melbourne,Fitzroy,76,98,Fitzroy,22,Lake Oval
North Melbourne,Footscray,64,91,Footscray,27,Arden St
Carlton,St Kilda,88,78,Carlton,10,Princes Park
Collingwood,Melbourne,142,153,Melbourne,11,Victoria Park
Hawthorn,Geelong,91,114,Geelong,23,Glenferrie Oval
Carlton,Collingwood,81,71,Carlton,10,Princes Park
Essendon,Fitzroy,119,70,Essendon,49,Windy Hill
Melbourne,Footscray,105,74,Melbourne,31,M.C.G.
Geelong,Richmond,90,59,Geelong,31,Corio Oval
Hawthorn,South Melbourne,102,75,Hawthorn,27,Glenferrie Oval
St Kilda,North Melbourne,151,71,St Kilda,80,Junction Oval
Footscray,Carlton,94,116,Carlton,22,Western Oval
Collingwood,St Kilda,129,91,Collingwood,38,Victoria Park
South Melbourne,Essendon,76,73,South Melbourne,3,Lake Oval
Fitzroy,Geelong,81,109,Geelong,28,Brunswick St
Richmond,Hawthorn,97,92,Richmond,5,Punt Rd
North Melbourne,Melbourne,91,130,Melbourne,39,Arden St
Collingwood,Richmond,120,69,Collingwood,51,M.C.G.
Geelong,Melbourne,125,113,Geelong,12,M.C.G.
Melbourne,Collingwood,52,107,Collingwood,55,M.C.G.
Geelong,Collingwood,122,90,Geelong,32,M.C.G.
